Account_ID,Customer_ID,Branch_ID,Account_Type,Opening_Date,Current_Balance,Account_Status
ACC10515,CUST03466,BR008,Savings,2024-12-02,25564.05,Dormant
ACC10516,CUST03835,BR025,Savings,2024-07-24,52550.28,Active
ACC10517,CUST05768,BR045,Savings,2022-09-11,7978.4,Closed
ACC10518,CUST07920,BR036,Current,2025-10-18,129635.68,Active
ACC10519,CUST04250,BR045,Savings,2022-04-15,5409.14,Closed
ACC10520,CUST02796,BR051,Salary,2019-05-08,58813.51,Active
ACC10521,CUST00609,BR004,Current,2023-12-04,24070.43,Closed
ACC10522,CUST03659,BR016,Savings,2022-03-18,25110.85,Active
ACC10523,CUST04779,BR056,Savings,2023-02-14,4012.5,Dormant
ACC10524,CUST01748,BR020,Salary,2019-03-11,12791.1,Active
ACC10525,CUST01628,BR019,Savings,2025-09-10,27055.19,Dormant
ACC10526,CUST04175,BR033,Savings,2024-12-26,20382.95,Closed
ACC10527,CUST05343,BR049,Savings,2023-12-07,13269.55,Active
ACC10528,CUST00660,BR037,Savings,2024-09-18,9396.49,Dormant
ACC10529,CUST04536,BR053,Savings,2021-03-25,60929.57,Closed
ACC10530,CUST02821,BR028,Salary,2021-01-25,13650.96,Active
ACC10531,CUST03670,BR005,Savings,2024-05-18,88139.59,Dormant
ACC10532,CUST07076,BR045,Savings,2021-06-16,13713.91,Closed
ACC10533,CUST04835,BR024,Savings,2020-09-10,14893.57,Closed
ACC10534,CUST00706,BR007,Savings,2020-01-19,45891.48,Active
ACC10535,CUST00283,BR049,Savings,2024-05-15,5111.88,Dormant
ACC10536,CUST06010,BR028,Salary,2022-05-24,5713.43,Closed
ACC10537,CUST04678,BR036,Current,2025-11-18,108823.76,Closed
ACC10538,CUST02619,BR027,Savings,2024-02-14,7671.44,Dormant
ACC10539,CUST00525,BR017,Savings,2020-09-02,4284.91,Closed
ACC10540,CUST05997,BR028,Salary,2019-09-14,49413.01,Closed
ACC10541,CUST01267,BR045,Fixed Deposit,2020-04-08,25944.36,Active
ACC10542,CUST06437,BR012,Salary,2025-07-17,15197.46,Dormant
ACC10543,CUST04030,BR009,Savings,2021-02-25,23439.47,Dormant
ACC10544,CUST02714,BR013,Fixed Deposit,2023-08-29,11088.05,Closed
ACC10545,CUST00116,BR042,Current,2021-06-16,27796.99,Dormant
ACC10546,CUST05128,BR055,Salary,2025-10-08,18285.97,Closed
ACC10547,CUST04194,BR023,Fixed Deposit,2019-06-26,74056.65,Dormant
ACC10548,CUST01997,BR001,Current,2021-05-08,89636.75,Closed
ACC10549,CUST02934,BR060,Savings,2019-09-28,15541.32,Dormant
ACC10550,CUST04264,BR005,Current,2020-03-23,74050.64,Dormant
ACC10551,CUST03722,BR059,Salary,2020-06-30,8245.89,Closed
ACC10552,CUST07697,BR009,Savings,2019-01-05,6189.31,Closed
ACC10553,CUST06397,BR003,Current,2019-08-03,9919.64,Active
ACC10554,CUST07531,BR048,Savings,2024-08-02,5908.22,Active
ACC10555,CUST05783,BR002,Savings,2019-10-01,54645.79,Active
ACC10556,CUST02232,BR060,Savings,2021-01-18,5635.74,Dormant
ACC10557,CUST05353,BR016,Salary,2025-01-06,16184.79,Active
ACC10558,CUST04761,BR044,Savings,2023-10-12,17338.21,Closed
ACC10559,CUST04732,BR024,Current,2020-06-02,32772.71,Active
ACC10560,CUST04054,BR021,Fixed Deposit,2024-12-08,135694.92,Active
ACC10561,CUST01345,BR003,Savings,2022-06-07,14844.96,Active
ACC10562,CUST03075,BR017,Current,2019-03-16,66943.32,Closed
ACC10563,CUST01241,BR019,Savings,2019-06-11,22783.85,Closed
ACC10564,CUST05456,BR014,Savings,2020-08-08,19209.94,Closed
ACC10565,CUST03613,BR059,Savings,2024-01-01,174550.99,Closed
ACC10566,CUST06552,BR007,Savings,2019-04-24,6019.7,Active
ACC10567,CUST01058,BR019,Salary,2025-04-14,32938.33,Dormant
ACC10568,CUST04716,BR060,Savings,2019-05-06,39765.93,Dormant
ACC10569,CUST06656,BR045,Salary,2024-07-25,9550.34,Dormant
ACC10570,CUST02193,BR009,Current,2019-05-04,185223.51,Closed
ACC10571,CUST02254,BR018,Savings,2019-05-12,4174.3,Closed
ACC10572,CUST01623,BR030,Savings,2021-06-29,13772.24,Dormant
ACC10573,CUST04668,BR059,Current,2024-02-06,10845.63,Active
ACC10574,CUST05406,BR050,Savings,2020-09-20,31916.4,Active
ACC10575,CUST03860,BR056,Savings,2023-01-20,8088.85,Active
ACC10576,CUST06904,BR017,Salary,2023-02-09,18090.55,Closed
ACC10577,CUST06953,BR006,Savings,2023-04-26,18624.02,Dormant
ACC10578,CUST06160,BR059,Fixed Deposit,2024-02-04,44908.74,Closed
ACC10579,CUST07641,BR012,Savings,2024-12-17,31250.25,Active
ACC10580,CUST00253,BR025,Savings,2021-08-03,17296.17,Closed
ACC10581,CUST02587,BR040,Salary,2020-02-29,6235.14,Active
ACC10582,CUST05864,BR015,Savings,2020-11-07,274096.55,Active
ACC10583,CUST03984,BR018,Savings,2019-05-17,14207.84,Closed
ACC10584,CUST03292,BR037,Current,2022-08-19,3953.64,Dormant
ACC10585,CUST02791,BR041,Savings,2023-01-02,10322.81,Closed
ACC10586,CUST04357,BR042,Savings,2024-03-23,7040.62,Active
ACC10587,CUST06516,BR052,Salary,2019-06-05,23820.5,Dormant
ACC10588,CUST04782,BR014,Savings,2024-02-28,29421.69,Dormant
ACC10589,CUST06047,BR007,Savings,2025-02-12,31534.63,Active
ACC10590,CUST00546,BR033,Current,2021-02-04,25083.8,Active
ACC10591,CUST01959,BR044,Current,2022-10-22,27464.51,Active
ACC10592,CUST06484,BR011,Salary,2021-06-11,10304.63,Dormant
ACC10593,CUST06294,BR014,Savings,2022-07-09,20474.31,Dormant
ACC10594,CUST04087,BR029,Fixed Deposit,2019-10-23,98834.31,Closed
ACC10595,CUST06984,BR022,Savings,2021-04-20,29806.09,Closed
ACC10596,CUST06540,BR042,Current,2021-11-21,59880.9,Closed
ACC10597,CUST02223,BR014,Savings,2019-05-22,34530.66,Dormant
ACC10598,CUST01183,BR015,Salary,2019-11-17,24812.67,Closed
ACC10599,CUST04034,BR023,Savings,2019-06-23,28547.8,Closed
ACC10600,CUST00888,BR056,Current,2020-08-15,51992.15,Closed
ACC10601,CUST00407,BR040,Savings,2025-07-25,64210.73,Active
ACC10602,CUST05569,BR053,Fixed Deposit,2021-11-19,40173.89,Active
ACC10603,CUST06373,BR001,Savings,2024-07-07,10196.83,Dormant
ACC10604,CUST04345,BR056,Savings,2020-12-29,7575.47,Dormant
ACC10605,CUST01651,BR030,Savings,2020-08-09,25968.07,Active
ACC10606,CUST02725,BR022,Fixed Deposit,2021-02-23,19687.92,Active
ACC10607,CUST04038,BR009,Savings,2022-07-23,33387.56,Dormant
ACC10608,CUST07339,BR003,Savings,2024-09-08,19964.8,Dormant
ACC10609,CUST00685,BR021,Salary,2025-05-25,29562.08,Active
ACC10610,CUST06104,BR009,Savings,2020-05-04,12031.39,Active
ACC10611,CUST01674,BR032,Savings,2025-11-11,18343.19,Active
ACC10612,CUST00015,BR007,Savings,2020-03-07,60474.86,Dormant
ACC10613,CUST06230,BR002,Savings,2021-07-14,76482.87,Active
ACC10614,CUST02136,BR017,Savings,2024-01-01,11942.55,Dormant
ACC10615,CUST05481,BR058,Salary,2021-04-15,15172.61,Closed
ACC10616,CUST05709,BR009,Savings,2020-10-10,28709.32,Dormant
ACC10617,CUST05757,BR048,Savings,2019-09-20,30831.37,Dormant
ACC10618,CUST01960,BR008,Salary,2019-08-24,11116.63,Closed
ACC10619,CUST00387,BR038,Savings,2023-02-24,69789.93,Active
ACC10620,CUST01071,BR024,Savings,2025-04-18,4020.92,Active
ACC10621,CUST06485,BR054,Salary,2024-04-06,9948.82,Closed
ACC10622,CUST02387,BR028,Current,2023-03-14,56836.31,Dormant
ACC10623,CUST07138,BR042,Current,2023-12-20,57367.02,Dormant
ACC10624,CUST07318,BR008,Savings,2019-02-03,74420.23,Active
ACC10625,CUST05948,BR042,Current,2020-01-31,120357.94,Closed
ACC10626,CUST01789,BR021,Salary,2025-10-08,10939.34,Closed
ACC10627,CUST06448,BR010,Salary,2024-04-03,33186.88,Closed
ACC10628,CUST00541,BR024,Current,2024-06-21,17782.29,Closed
ACC10629,CUST03209,BR039,Savings,2021-04-04,50909.19,Closed
ACC10630,CUST02708,BR019,Current,2019-02-01,222019.94,Active
ACC10631,CUST03304,BR012,Savings,2025-01-03,65739.14,Closed
ACC10632,CUST03468,BR058,Salary,2020-10-10,14386.41,Active
ACC10633,CUST00190,BR012,Salary,2019-12-24,10590.95,Closed
ACC10634,CUST02247,BR016,Savings,2019-06-05,5565.09,Closed
ACC10635,CUST01111,BR051,Fixed Deposit,2022-02-05,72137.1,Dormant
ACC10636,CUST00213,BR012,Salary,2025-10-19,6120.19,Active
ACC10637,CUST01504,BR038,Savings,2021-06-04,10787.88,Closed
ACC10638,CUST02239,BR019,Savings,2022-01-17,7542.65,Closed
ACC10639,CUST06186,BR057,Savings,2020-03-04,14554.37,Closed
ACC10640,CUST04147,BR022,Fixed Deposit,2019-12-24,58877.74,Dormant
ACC10641,CUST05912,BR050,Fixed Deposit,2025-09-28,70556.48,Closed
ACC10642,CUST03933,BR049,Savings,2020-12-23,12830.03,Dormant
ACC10643,CUST02132,BR019,Savings,2025-04-08,57662.1,Active
ACC10644,CUST04219,BR022,Savings,2025-02-19,18262.69,Active
ACC10645,CUST05398,BR026,Savings,2019-11-02,10840.56,Dormant
ACC10646,CUST04472,BR036,Savings,2025-10-14,27001.91,Closed
ACC10647,CUST03329,BR008,Salary,2020-01-05,52811.64,Closed
ACC10648,CUST02845,BR002,Savings,2024-03-22,29781.55,Dormant
ACC10649,CUST00485,BR045,Salary,2021-07-15,10363.04,Active
ACC10650,CUST02856,BR018,Savings,2022-12-07,5570.75,Closed
ACC10651,CUST04624,BR019,Savings,2022-03-23,18079.41,Dormant
ACC10652,CUST01009,BR009,Savings,2020-03-06,27212.6,Closed
ACC10653,CUST02461,BR019,Savings,2020-08-26,15540.07,Active
ACC10654,CUST00408,BR016,Savings,2019-03-23,4920.44,Closed
ACC10655,CUST02493,BR001,Savings,2021-06-11,10244.45,Dormant
ACC10656,CUST04944,BR040,Savings,2020-10-09,81559.22,Active
ACC10657,CUST02107,BR023,Salary,2023-04-15,36453.79,Closed
ACC10658,CUST06131,BR032,Savings,2020-02-05,9917.19,Closed
ACC10659,CUST06935,BR045,Savings,2022-03-09,40355.42,Active
ACC10660,CUST07338,BR019,Savings,2025-07-08,7625.74,Dormant
ACC10661,CUST05141,BR013,Current,2024-08-13,147903.64,Active
ACC10662,CUST07054,BR056,Current,2024-08-20,46408.4,Dormant
ACC10663,CUST06823,BR056,Current,2021-07-02,93867.69,Closed
ACC10664,CUST03883,BR057,Salary,2019-01-30,4021.6,Active
ACC10665,CUST04063,BR021,Savings,2024-01-31,40533.07,Dormant
ACC10666,CUST05260,BR011,Savings,2025-07-26,21874.86,Closed
ACC10667,CUST00102,BR054,Current,2020-02-03,85129.51,Active
ACC10668,CUST04684,BR007,Savings,2023-12-05,50180.46,Dormant
ACC10669,CUST01054,BR044,Savings,2021-09-11,23369.95,Closed
ACC10670,CUST03901,BR059,Savings,2021-01-21,12826.3,Closed
ACC10671,CUST00079,BR003,Savings,2019-03-02,44432.5,Closed
ACC10672,CUST00753,BR038,Savings,2025-07-06,20865.68,Active
ACC10673,CUST06278,BR057,Salary,2023-08-20,7252.13,Closed
ACC10674,CUST02677,BR008,Savings,2025-10-12,9622.53,Closed
ACC10675,CUST01334,BR032,Savings,2025-08-30,5828.72,Active
ACC10676,CUST05158,BR037,Current,2021-12-03,21800.95,Dormant
ACC10677,CUST06554,BR043,Savings,2021-04-27,59422.18,Closed
ACC10678,CUST04850,BR039,Savings,2025-11-28,25849.51,Closed
ACC10679,CUST05879,BR039,Salary,2024-04-24,9220.3,Closed
ACC10680,CUST00278,BR053,Savings,2019-10-14,45450.1,Active
ACC10681,CUST04934,BR058,Savings,2022-11-23,10412.59,Dormant
ACC10682,CUST02820,BR020,Savings,2023-08-30,24000.15,Dormant
ACC10683,CUST00698,BR056,Current,2023-07-31,30344.47,Dormant
ACC10684,CUST05213,BR058,Savings,2023-03-05,44409.89,Dormant
ACC10685,CUST05265,BR018,Salary,2023-09-13,4429.05,Closed
ACC10686,CUST06967,BR050,Savings,2019-07-23,10247.84,Dormant
ACC10687,CUST03931,BR001,Savings,2024-01-08,5042.1,Active
ACC10688,CUST00650,BR033,Savings,2021-01-19,17437.23,Active
ACC10689,CUST02185,BR044,Savings,2023-09-03,65531.4,Dormant
ACC10690,CUST02732,BR036,Current,2021-01-05,21906.81,Active
ACC10691,CUST05292,BR035,Savings,2019-12-04,13910.29,Closed
ACC10692,CUST03723,BR012,Savings,2025-10-31,48269.35,Dormant
ACC10693,CUST03276,BR031,Salary,2022-02-24,28225.6,Active
ACC10694,CUST05443,BR010,Salary,2020-04-05,12556.58,Dormant
ACC10695,CUST03074,BR007,Savings,2021-07-12,40792.09,Active
ACC10696,CUST02292,BR035,Savings,2021-06-27,8356.05,Dormant
ACC10697,CUST00463,BR059,Current,2022-01-18,144058.44,Closed
ACC10698,CUST02145,BR046,Savings,2020-01-26,152334.75,Closed
ACC10699,CUST04359,BR055,Fixed Deposit,2019-03-02,81857.03,Closed
ACC10700,CUST00579,BR057,Savings,2023-04-19,3374.83,Dormant
ACC10701,CUST01938,BR053,Current,2020-11-21,20780.49,Active
ACC10702,CUST00858,BR038,Savings,2021-04-27,38236.38,Active
ACC10703,CUST00495,BR040,Savings,2025-11-02,15073.07,Closed
ACC10704,CUST00425,BR025,Savings,2023-12-20,69215.4,Dormant
ACC10705,CUST03088,BR033,Salary,2019-07-29,20165.13,Active
ACC10706,CUST06519,BR039,Savings,2022-12-04,11662.95,Dormant
ACC10707,CUST07448,BR053,Savings,2021-06-17,22675.45,Closed
ACC10708,CUST05401,BR058,Current,2025-06-17,14856.11,Active
ACC10709,CUST05464,BR051,Current,2019-08-29,30254.95,Dormant
ACC10710,CUST01193,BR027,Fixed Deposit,2022-05-23,42926.48,Closed
ACC10711,CUST00641,BR029,Savings,2023-01-25,63404.21,Dormant
ACC10712,CUST02364,BR027,Savings,2022-10-17,147917.63,Closed
ACC10713,CUST06541,BR021,Fixed Deposit,2023-06-14,25369.1,Closed
ACC10714,CUST03370,BR057,Salary,2020-10-27,3476.39,Dormant
ACC10715,CUST04197,BR025,Savings,2023-03-30,17665.08,Active
ACC10716,CUST06018,BR003,Savings,2025-07-05,5616.29,Dormant
ACC10717,CUST06485,BR044,Fixed Deposit,2020-02-02,61557.5,Closed
ACC10718,CUST05187,BR059,Salary,2019-08-28,22567.26,Active
ACC10719,CUST06545,BR010,Fixed Deposit,2022-12-25,146749.91,Active
ACC10720,CUST05953,BR004,Savings,2022-06-10,26403.59,Closed
ACC10721,CUST00260,BR033,Savings,2024-02-17,18511.74,Closed
ACC10722,CUST02119,BR058,Savings,2022-05-06,3712.47,Closed
ACC10723,CUST00336,BR002,Savings,2019-05-06,22551.72,Active
ACC10724,CUST05939,BR041,Savings,2025-03-12,23485.97,Closed
ACC10725,CUST07566,BR035,Fixed Deposit,2024-02-23,87848.95,Dormant
ACC10726,CUST02417,BR054,Savings,2019-12-14,11641.84,Active
ACC10727,CUST01340,BR037,Savings,2021-05-16,14890.11,Active
ACC10728,CUST01794,BR060,Fixed Deposit,2020-05-18,24666.43,Dormant
ACC10729,CUST03621,BR048,Current,2019-03-24,3672.79,Dormant
ACC10730,CUST07768,BR041,Salary,2019-11-19,6149.04,Closed
ACC10731,CUST07150,BR031,Savings,2022-10-20,5359.93,Closed
ACC10732,CUST00218,BR056,Savings,2020-03-04,29823.18,Closed
ACC10733,CUST07208,BR034,Salary,2022-01-17,9295.69,Active
ACC10734,CUST05440,BR037,Savings,2021-05-24,13569.59,Closed
ACC10735,CUST00097,BR027,Current,2023-02-15,13569.6,Active
ACC10736,CUST01648,BR006,Fixed Deposit,2020-04-02,8608.12,Active
ACC10737,CUST04025,BR051,Savings,2021-07-02,85603.35,Active
ACC10738,CUST07133,BR008,Savings,2020-03-22,8953.11,Closed
ACC10739,CUST00120,BR002,Savings,2023-05-19,15196.52,Dormant
ACC10740,CUST04883,BR037,Savings,2024-03-11,5946.73,Active
ACC10741,CUST00908,BR043,Current,2023-11-13,95983.38,Closed
ACC10742,CUST01709,BR006,Fixed Deposit,2025-07-12,65254.96,Dormant
ACC10743,CUST07798,BR027,Savings,2024-11-12,10470.02,Dormant
ACC10744,CUST06643,BR043,Current,2019-09-09,24532.9,Closed
ACC10745,CUST03100,BR002,Savings,2022-05-27,99743.97,Active
ACC10746,CUST04956,BR003,Fixed Deposit,2023-05-10,57309.31,Active
ACC10747,CUST04788,BR035,Savings,2022-08-14,18703.01,Active
ACC10748,CUST00347,BR021,Current,2020-06-08,14166.26,Dormant
ACC10749,CUST02182,BR043,Savings,2025-06-28,4003.31,Active
ACC10750,CUST04494,BR041,Savings,2019-07-02,19071.78,Active
ACC10751,CUST02599,BR033,Savings,2025-02-18,29523.35,Active
ACC10752,CUST07157,BR007,Savings,2024-09-05,59256.22,Active
ACC10753,CUST04847,BR038,Salary,2019-10-07,2768.48,Active
ACC10754,CUST05503,BR022,Savings,2024-03-22,8001.73,Dormant
ACC10755,CUST02435,BR022,Savings,2025-02-21,13060.31,Active
ACC10756,CUST05475,BR036,Savings,2022-09-23,21957.57,Dormant
ACC10757,CUST05461,BR021,Savings,2019-12-21,19331.08,Dormant
ACC10758,CUST05058,BR004,Current,2021-11-11,32154.62,Dormant
ACC10759,CUST07430,BR058,Current,2022-04-02,54616.76,Dormant
ACC10760,CUST03741,BR025,Savings,2023-07-13,9769.65,Active
ACC10761,CUST04054,BR031,Salary,2020-08-30,25691.08,Active
ACC10762,CUST04042,BR057,Savings,2019-12-10,32536.15,Closed
ACC10763,CUST06554,BR030,Savings,2021-09-11,16517.09,Active
ACC10764,CUST07938,BR019,Current,2019-09-20,180035.26,Dormant
ACC10765,CUST01593,BR008,Savings,2020-03-03,89390.92,Active
ACC10766,CUST05304,BR016,Salary,2020-03-25,25668.68,Dormant
ACC10767,CUST05595,BR014,Savings,2021-06-08,1455.78,Dormant
ACC10768,CUST05131,BR019,Salary,2020-06-01,40346.57,Closed
ACC10769,CUST07159,BR033,Fixed Deposit,2022-09-04,96457.24,Dormant
ACC10770,CUST06432,BR006,Savings,2019-08-17,134023.14,Dormant
ACC10771,CUST01574,BR013,Salary,2024-05-05,31768.33,Dormant
ACC10772,CUST01959,BR056,Savings,2019-02-07,91172.48,Closed
ACC10773,CUST01616,BR044,Savings,2020-09-18,48571.36,Closed
ACC10774,CUST00671,BR057,Current,2024-08-27,139901.4,Closed
ACC10775,CUST07436,BR053,Savings,2019-04-23,132549.49,Active
ACC10776,CUST04596,BR014,Salary,2023-10-06,15546.46,Dormant
ACC10777,CUST01319,BR023,Current,2020-01-04,7538.43,Dormant
ACC10778,CUST05139,BR054,Fixed Deposit,2019-02-17,49787.71,Closed
ACC10779,CUST04300,BR052,Current,2024-02-25,53634.38,Dormant
ACC10780,CUST07763,BR060,Savings,2024-07-14,23562.2,Closed
ACC10781,CUST03805,BR020,Savings,2020-11-25,7173.11,Closed
ACC10782,CUST00056,BR025,Savings,2025-08-05,5074.78,Active
ACC10783,CUST07519,BR006,Savings,2019-08-22,11304.47,Closed
ACC10784,CUST04837,BR023,Savings,2023-02-28,45568.21,Active
ACC10785,CUST04705,BR006,Salary,2022-08-27,40385.97,Closed
ACC10786,CUST01650,BR010,Salary,2024-05-17,25376.97,Dormant
ACC10787,CUST05306,BR043,Current,2021-05-04,104550.69,Dormant
ACC10788,CUST04491,BR018,Savings,2024-12-15,20481.27,Closed
ACC10789,CUST04147,BR004,Salary,2019-02-18,3946.33,Dormant
ACC10790,CUST03767,BR012,Current,2021-11-18,23035.22,Dormant
ACC10791,CUST03931,BR005,Savings,2023-06-19,17450.3,Dormant
ACC10792,CUST03828,BR011,Savings,2023-12-29,14082.0,Closed
ACC10793,CUST07455,BR060,Savings,2019-07-23,23137.86,Closed
ACC10794,CUST00441,BR005,Savings,2022-02-24,32770.3,Dormant
ACC10795,CUST03098,BR046,Fixed Deposit,2019-05-30,99888.43,Dormant
ACC10796,CUST06193,BR039,Savings,2025-02-04,17148.95,Dormant
ACC10797,CUST01448,BR041,Savings,2021-04-30,3970.38,Closed
ACC10798,CUST05659,BR026,Savings,2023-07-09,14262.8,Closed
ACC10799,CUST06603,BR019,Salary,2023-12-10,13774.82,Closed
ACC10800,CUST04190,BR003,Savings,2022-12-22,66206.05,Dormant
ACC10801,CUST01486,BR057,Savings,2022-10-19,13213.22,Closed
ACC10802,CUST04805,BR032,Savings,2020-01-27,34936.56,Closed
ACC10803,CUST03259,BR041,Savings,2021-03-25,28597.63,Dormant
ACC10804,CUST02605,BR032,Savings,2021-11-13,22914.16,Active
ACC10805,CUST07171,BR025,Savings,2019-06-12,50892.97,Closed
ACC10806,CUST04973,BR057,Savings,2025-01-08,12151.93,Active
ACC10807,CUST05586,BR016,Savings,2021-08-29,13125.76,Closed
ACC10808,CUST04492,BR006,Current,2025-06-27,35885.88,Active
ACC10809,CUST03694,BR057,Savings,2022-12-13,12380.38,Closed
ACC10810,CUST05874,BR037,Salary,2020-09-24,19064.98,Closed
ACC10811,CUST04013,BR059,Savings,2019-11-04,11592.65,Dormant
ACC10812,CUST03687,BR050,Salary,2025-08-09,15652.92,Active
ACC10813,CUST02376,BR020,Savings,2021-05-12,20127.54,Dormant
ACC10814,CUST06047,BR027,Salary,2025-07-19,15528.75,Dormant
ACC10815,CUST01325,BR015,Salary,2021-09-16,9683.52,Dormant
ACC10816,CUST00540,BR042,Current,2024-10-08,25871.87,Closed
ACC10817,CUST06392,BR025,Salary,2019-12-30,14288.45,Dormant
ACC10818,CUST00641,BR038,Fixed Deposit,2022-03-08,67591.99,Dormant
ACC10819,CUST06439,BR059,Savings,2022-06-12,21943.33,Dormant
ACC10820,CUST01613,BR041,Savings,2024-06-11,102214.22,Dormant
ACC10821,CUST01375,BR009,Savings,2022-12-09,9030.26,Active
ACC10822,CUST04705,BR015,Salary,2019-03-22,12772.6,Dormant
ACC10823,CUST02729,BR025,Savings,2020-10-27,5344.02,Dormant
ACC10824,CUST01987,BR052,Fixed Deposit,2023-06-22,74850.56,Active
ACC10825,CUST02133,BR039,Current,2024-11-08,11905.47,Closed
ACC10826,CUST00749,BR011,Current,2024-06-01,27493.08,Closed
ACC10827,CUST08004,BR050,Current,2025-02-20,25032.64,Closed
ACC10828,CUST00366,BR055,Current,2024-09-24,48092.96,Active
ACC10829,CUST05441,BR041,Current,2023-09-15,20893.83,Closed
ACC10830,CUST03983,BR046,Salary,2023-11-17,8806.86,Dormant
ACC10831,CUST01461,BR032,Savings,2023-08-16,80199.36,Active
ACC10832,CUST07440,BR005,Current,2024-01-02,48270.06,Closed
ACC10833,CUST05375,BR006,Savings,2019-09-24,13293.82,Active
ACC10834,CUST01043,BR003,Savings,2022-08-03,17575.3,Closed
ACC10835,CUST07433,BR054,Salary,2019-02-21,42266.43,Dormant
ACC10836,CUST07338,BR006,Salary,2022-02-02,11331.99,Closed
ACC10837,CUST04954,BR060,Savings,2025-01-08,11844.88,Closed
ACC10838,CUST05544,BR009,Savings,2019-12-11,11890.6,Dormant
ACC10839,CUST02891,BR033,Savings,2020-04-17,13437.25,Dormant
ACC10840,CUST01623,BR007,Current,2022-01-23,20040.34,Dormant
ACC10841,CUST07217,BR001,Current,2025-05-22,10100.62,Closed
ACC10842,CUST07446,BR057,Savings,2022-11-22,8008.19,Dormant
ACC10843,CUST07656,BR020,Savings,2022-11-12,10442.21,Active
ACC10844,CUST02349,BR051,Savings,2025-01-12,37511.92,Dormant
ACC10845,CUST03771,BR021,Savings,2020-06-19,15629.05,Active
ACC10846,CUST00085,BR009,Savings,2020-12-22,18279.85,Closed
ACC10847,CUST04693,BR037,Current,2024-05-19,129325.53,Closed
ACC10848,CUST02613,BR050,Savings,2023-07-25,70650.92,Active
ACC10849,CUST03379,BR024,Salary,2024-05-26,10965.54,Active
ACC10850,CUST01269,BR055,Savings,2019-07-05,12484.25,Closed
ACC10851,CUST03844,BR059,Current,2019-08-28,15299.41,Active
ACC10852,CUST06677,BR053,Savings,2022-11-23,41089.1,Dormant
ACC10853,CUST05222,BR033,Savings,2021-10-15,18320.27,Active
ACC10854,CUST01867,BR033,Savings,2020-05-23,15555.27,Dormant
ACC10855,CUST00454,BR057,Savings,2019-01-19,10590.39,Active
ACC10856,CUST07215,BR016,Savings,2024-04-30,11018.16,Active
ACC10857,CUST07265,BR048,Savings,2023-04-27,29379.5,Dormant
ACC10858,CUST03119,BR018,Salary,2023-10-22,5319.81,Active
ACC10859,CUST02462,BR009,Salary,2019-05-10,26806.73,Closed
ACC10860,CUST04924,BR029,Savings,2020-04-17,13623.34,Closed
ACC10861,CUST06093,BR049,Salary,2023-01-04,12031.16,Dormant
ACC10862,CUST05823,BR018,Savings,2019-06-19,6612.52,Closed
ACC10863,CUST06886,BR059,Current,2021-07-31,35869.19,Closed
ACC10864,CUST03172,BR005,Savings,2023-09-19,16391.38,Active
ACC10865,CUST01462,BR047,Savings,2021-03-01,21055.72,Closed
ACC10866,CUST04331,BR013,Savings,2019-08-29,82829.37,Dormant
ACC10867,CUST06779,BR046,Current,2023-05-04,43377.58,Dormant
ACC10868,CUST03650,BR030,Savings,2025-10-24,10773.09,Closed
ACC10869,CUST02729,BR031,Salary,2020-06-24,8119.92,Dormant
ACC10870,CUST01233,BR027,Savings,2023-10-02,37632.3,Active
ACC10871,CUST02234,BR008,Current,2020-09-05,133078.34,Active
ACC10872,CUST02474,BR005,Current,2019-09-29,48142.37,Active
ACC10873,CUST04759,BR050,Current,2020-11-04,72309.64,Closed
ACC10874,CUST05651,BR046,Current,2024-12-12,66818.66,Closed
ACC10875,CUST02547,BR056,Savings,2019-07-21,78996.43,Closed
ACC10876,CUST06489,BR031,Savings,2025-10-07,3809.94,Dormant
ACC10877,CUST06603,BR056,Current,2025-11-14,70772.02,Closed
ACC10878,CUST07154,BR008,Savings,2021-06-23,53389.13,Closed
ACC10879,CUST04694,BR011,Savings,2019-02-20,6602.14,Dormant
ACC10880,CUST04965,BR060,Savings,2020-05-25,9925.86,Closed
ACC10881,CUST03825,BR006,Savings,2020-09-26,10242.44,Closed
ACC10882,CUST02379,BR055,Salary,2022-09-26,8021.23,Active
ACC10883,CUST04742,BR038,Savings,2021-08-02,14277.71,Closed
ACC10884,CUST01980,BR005,Savings,2024-02-23,27401.21,Closed
ACC10885,CUST05852,BR017,Current,2020-11-30,86307.75,Dormant
ACC10886,CUST06036,BR037,Current,2025-02-04,107078.44,Dormant
ACC10887,CUST03788,BR043,Current,2025-06-02,15711.95,Active
ACC10888,CUST05777,BR033,Salary,2022-04-10,7396.1,Closed
ACC10889,CUST04733,BR041,Savings,2024-01-30,71986.92,Dormant
ACC10890,CUST05816,BR022,Savings,2023-07-02,39421.61,Active
ACC10891,CUST05903,BR016,Salary,2020-01-12,14157.58,Closed
ACC10892,CUST05350,BR040,Savings,2023-12-04,33725.28,Active
ACC10893,CUST02467,BR055,Salary,2024-03-17,13083.89,Dormant
ACC10894,CUST05415,BR050,Savings,2024-09-30,35317.23,Dormant
ACC10895,CUST00282,BR047,Savings,2023-11-13,16277.51,Active
ACC10896,CUST05345,BR027,Savings,2022-02-06,28055.06,Closed
ACC10897,CUST00927,BR021,Savings,2020-05-08,5656.21,Active
ACC10898,CUST06975,BR034,Fixed Deposit,2020-12-17,39629.51,Active
ACC10899,CUST02748,BR056,Current,2024-06-07,18453.12,Dormant
